8111,002a6906,2011,ZRE120-0286109,3P1,2011.10,2012.9,4075
8111,002a6906,2010,ZRE120-0182568,8T4,2010.10,2012.9,2704
8111,002a6906,2010,ZRE120-0174644,1D0,2010.5,2010.5,146
10612,002a6906,2010,ZRE120-0175186,1F7,2010.10,2012.9,102764
10612,002a6906,2010,ZRE120-0174704,209,2010.10,2012.9,37267
10612,002a6906,2010,ZRE120-0174838,056,2010.10,2012.9,32511
10612,002a6906,2011,ZRE120-0286109,3P1,2011.10,2012.9,4075
10612,002a6906,2010,ZRE120-0182568,8T4,2010.10,2012.9,2704
10612,002a6906,2010,ZRE120-0174644,1D0,2010.5,2010.5,146
10614,002a6906,2010,ZRE120-0175186,1F7,2010.10,2012.9,102764
10614,002a6906,2010,ZRE120-0174704,209,2010.10,2012.9,37267
10614,002a6906,2010,ZRE120-0174838,056,2010.10,2012.9,32511
10614,002a6906,2011,ZRE120-0286109,3P1,2011.10,2012.9,4075
10614,002a6906,2010,ZRE120-0182568,8T4,2010.10,2012.9,2704
10614,002a6906,2010,ZRE120-0174644,1D0,2010.5,2010.5,146
14508,002a6906,2012,ZRE120-0446861,1F7,2012.10,2016.9,100762
14508,002a6906,2012,ZRE120-0446958,056,2012.10,2016.9,67727
14508,002a6906,2012,ZRE120-0446842,209,2012.10,2016.9,32598
14508,002a6906,2012,ZRE120-0446834,3P1,2012.10,2016.4,6342
14508,002a6906,2012,ZRE120-0453155,8T4,2012.11,2015.2,1333
14508,002a6906,2015,ZRE120-0728753,1G3,2015.10,2016.3,160
14321,002a6906,2012,ZRE120-0446861,1F7,2012.10,2016.9,100762
14321,002a6906,2012,ZRE120-0446958,056,2012.10,2016.9,67727
14321,002a6906,2012,ZRE120-0446842,209,2012.10,2016.9,32598
14321,002a6906,2012,ZRE120-0446834,3P1,2012.10,2016.4,6342
14321,002a6906,2012,ZRE120-0453155,8T4,2012.11,2015.2,1333
14321,002a6906,2015,ZRE120-0728753,1G3,2015.10,2016.3,160
14509,002a684c,2012,ZRE120-0446856,1F7,2012.10,2017.2,67555
14509,002a684c,2012,ZRE120-0446673,056,2012.10,2016.9,25075
14509,002a684c,2012,ZRE120-0443200,209,2012.10,2016.9,24248
14509,002a684c,2012,ZRE120-0447810,3P1,2012.10,2016.6,1018
14509,002a684c,2012,ZRE120-0450576,8T4,2012.10,2014.8,136
14509,002a684c,2015,ZRE120-0728755,1G3,2015.10,2016.1,31
14382,002a684c,2012,ZRE120-0446856,1F7,2012.10,2017.2,67555
14382,002a684c,2012,ZRE120-0446673,056,2012.10,2016.9,25075
14382,002a684c,2012,ZRE120-0443200,209,2012.10,2016.9,24248
14382,002a684c,2012,ZRE120-0447810,3P1,2012.10,2016.6,1018
14382,002a684c,2012,ZRE120-0450576,8T4,2012.10,2014.8,136
14382,002a684c,2015,ZRE120-0728755,1G3,2015.10,2016.1,31
14507,002a684c,2012,ZRE120-0446856,1F7,2012.10,2017.2,67555
14507,002a684c,2012,ZRE120-0446673,056,2012.10,2016.9,25075
14507,002a684c,2012,ZRE120-0443200,209,2012.10,2016.9,24248
14507,002a684c,2012,ZRE120-0447810,3P1,2012.10,2016.6,1018
14507,002a684c,2012,ZRE120-0450576,8T4,2012.10,2014.8,136
14507,002a684c,2015,ZRE120-0728755,1G3,2015.10,2016.1,31
15618,0000c942,2012,ACV41-G700503,202,2012.10,2014.5,49516
15618,0000c942,2014,ACV41-G787347,209,2014.10,2015.6,30417
15618,0000c942,2013,ACV41-G736333,070,2013.10,2015.4,9617
15618,0000c942,2012,ACV41-G701508,1D4,2012.10,2015.3,1452
11244,0000d428,2011,ACV51-G002001,218,2011.12,2014.9,24556
11244,0000d428,2011,ACV51-G002003,070,2011.12,2014.9,5235
11244,0000d428,2011,ACV51-G002015,1D4,2011.12,2014.6,1375
11244,0000d428,2012,ACV51-G004168,1G3,2012.1,2014.5,284
11244,0000d428,2012,ACV51-G012714,4T8,2012.10,2013.4,131
11244,0000d428,2012,ACV51-G012801,8W1,2012.11,2013.7,33
11244,0000d428,2013,ACV51-G133095,3R3,2013.10,2013.11,2
15146,0000d428,2013,ACV51-G069275,218,2013.10,2014.9,58357
15146,0000d428,2013,ACV51-G070900,070,2013.10,2014.9,19751
15146,0000d428,2013,ACV51-G073342,1D4,2013.10,2014.9,1003
15146,0000d428,2013,ACV51-G125383,3R3,2013.10,2014.9,639
15146,0000d428,2013,ACV51-G079883,1G3,2013.10,2014.9,173
15146,0000d428,2013,ACV51-G079820,4T8,2013.3,2013.8,82
15146,0000d428,2013,ACV51-G080153,8W1,2013.10,2014.8,9
11260,0000d656,2012,ACV51-G009086,218,2012.10,2014.9,72277
11260,0000d656,2012,ACV51-G009121,070,2012.10,2014.9,28256
11260,0000d656,2012,ACV51-G009288,1D4,2012.10,2014.9,2137
11260,0000d656,2013,ACV51-G125375,3R3,2013.10,2014.9,1302
11260,0000d656,2012,ACV51-G009213,1G3,2012.10,2014.9,523
11260,0000d656,2012,ACV51-G013187,4T8,2012.10,2013.9,170
11260,0000d656,2012,ACV51-G009665,8W1,2012.10,2014.7,65
20899,00036cf6,2014,ASV51-G002017,218,2014.12,2016.7,74598
20899,00036cf6,2014,ASV51-G002010,070,2014.12,2016.7,37668
20899,00036cf6,2014,ASV51-G002105,3T3,2014.12,2016.7,1324
20899,00036cf6,2014,ASV51-G002045,1D4,2014.12,2016.7,891
20899,00036cf6,2014,ASV51-G002587,1H1,2014.12,2016.7,611
20899,00036cf6,2015,ASV51-G003401,8V5,2014.12,2016.7,210
20901,00037098,2014,ASV51-G002007,218,2014.12,2016.7,3266
20901,00037098,2014,ASV51-G002012,070,2014.12,2016.7,2496
20901,00037098,2014,ASV51-G002002,3T3,2014.12,2016.5,131
20901,00037098,2014,ASV51-G002065,1D4,2014.12,2016.3,37
20901,00037098,2014,ASV51-G002003,1H1,2014.12,2015.9,35
20901,00037098,2015,ASV51-G002988,8V5,2014.12,2016.4,17
20902,00036cf6,2014,ASV51-G002014,218,2014.12,2016.7,928
20902,00036cf6,2014,ASV51-G002029,070,2014.12,2016.7,515
20902,00036cf6,2014,ASV51-G002005,1D4,2014.12,2016.5,59
20902,00036cf6,2014,ASV51-G002008,3T3,2014.12,2016.4,45
20902,00036cf6,2014,ASV51-G002001,1H1,2014.12,2016.4,22
20902,00036cf6,2014,ASV51-G002004,8V5,2014.12,2016.6,13
20902,00036cf6,2016,ASV51-G643109,209,2016.8,2016.8,1
7511,00024258,2010,AHV41-G002003,202,2010.3,2010.8,151
7511,00024258,2010,AHV41-G003196,8U8,2010.12,2010.7,6
7511,00024258,2010,AHV41-G003284,070,2010.11,2010.7,2
7511,00024258,2010,AHV41-G003368,4T8,2010.7,2010.7,1
12931,0003dcda,2012,AVV50-G002008,218,2012.10,2014.9,7100
12931,0003dcda,2012,AVV50-G002218,070,2012.10,2014.9,4400
12931,0003dcda,2012,AVV50-G002444,1D4,2012.10,2014.9,336
12931,0003dcda,2012,AVV50-G002001,8U8,2012.10,2014.9,238
12931,0003dcda,2012,AVV50-G002589,1G3,2012.7,2014.8,60
12931,0003dcda,2012,AVV50-G002537,8W1,2012.12,2014.5,31
12931,0003dcda,2012,AVV50-G002506,4T8,2012.11,2013.8,23
12931,0003dcda,2013,AVV50-G007850,3R3,2013.11,2014.9,11
11262,0003dcda,2012,AVV50-G002004,070,2012.11,2014.9,439
11262,0003dcda,2012,AVV50-G002009,218,2012.10,2014.9,186
11262,0003dcda,2012,AVV50-G002964,1D4,2012.12,2014.6,24
11262,0003dcda,2012,AVV50-G002002,8U8,2012.12,2013.9,12
11262,0003dcda,2012,AVV50-G003978,1G3,2012.12,2013.7,6
11262,0003dcda,2012,AVV50-G004016,4T8,2012.12,2013.6,5
20908,0003dd94,2014,AVV50-G250003,218,2014.12,2016.5,41
